transaction_id,customer_id,product_id,campaign_id,transaction_date,quantity,price,total_amount
15351,6284,19,9,2024-05-30,4,92.04,368.16
15352,16269,113,8,2025-01-30,4,20.48,81.92
15353,1338,121,3,2024-11-18,2,440.8,881.6
15354,10688,18,9,2025-02-05,2,429.49,858.98
15355,19359,134,10,2024-06-09,4,195.3,781.2
15356,6827,35,3,2024-11-09,3,400.21,1200.6299999999999
15357,5668,14,4,2024-12-16,2,270.29,540.58
15358,12930,64,6,2024-08-20,2,193.68,387.36
15359,16215,137,7,2024-09-29,1,217.28,217.28
15360,8765,163,8,2025-01-13,2,425.48,850.96
15361,8014,2,7,2024-10-24,1,240.91,240.91
15362,3045,6,3,2024-10-08,2,220.2,440.4
15363,5019,99,2,2024-11-07,3,24.59,73.77
15364,18618,121,2,2024-11-10,3,440.8,1322.4
15365,7468,153,9,2025-05-17,2,209.89,419.78
15366,19631,73,7,2025-04-03,1,342.48,342.48
15367,10007,178,7,2024-06-10,3,230.25,690.75
15368,4042,135,5,2024-08-31,3,345.03,1035.09
15369,1890,63,6,2024-09-19,4,133.36,533.44
15370,10092,156,7,2024-09-05,4,447.47,1789.88
15371,13516,2,9,2024-08-12,3,240.91,722.73
15372,19040,65,10,2024-08-30,4,401.97,1607.88
15373,10522,101,4,2024-08-27,1,268.11,268.11
15374,3719,187,6,2024-10-06,2,44.56,89.12
15375,9249,152,1,2024-08-21,3,232.43,697.29
15376,18514,190,7,2024-07-28,3,308.36,925.08
15377,9699,199,4,2025-01-10,4,22.72,90.88
15378,14484,38,2,2024-11-08,3,252.53,757.59
15379,1631,62,4,2024-06-26,3,235.73,707.1899999999999
15380,17376,193,8,2024-06-27,3,439.41,1318.23
15381,15284,119,2,2025-03-02,3,216.78,650.34
15382,4591,179,1,2024-10-10,2,128.42,256.84
15383,6867,52,1,2024-12-28,4,283.56,1134.24
15384,9223,110,7,2025-03-12,4,110.09,440.36
15385,4922,74,7,2025-03-14,3,295.45,886.3499999999999
15386,18866,98,4,2024-09-13,3,81.16,243.48
15387,13346,63,5,2024-07-15,3,133.36,400.08000000000004
15388,8755,139,5,2025-01-03,2,445.41,890.82
15389,6250,48,7,2024-08-30,1,211.56,211.56
15390,794,101,3,2024-05-27,1,268.11,268.11
15391,13994,182,5,2025-04-12,3,299.42,898.26
15392,987,178,7,2024-09-16,2,230.25,460.5
15393,3596,74,7,2024-08-02,2,295.45,590.9
15394,15528,38,9,2024-05-24,4,252.53,1010.12
15395,17239,136,4,2024-12-29,1,121.93,121.93
15396,14414,6,1,2024-09-30,1,220.2,220.2
15397,17954,68,5,2024-06-06,2,239.82,479.64
15398,2257,197,4,2024-08-13,3,432.17,1296.51
15399,12102,134,3,2024-09-13,4,195.3,781.2
15400,13723,111,7,2024-07-25,2,385.69,771.38
15401,10415,32,9,2025-04-21,4,69.3,277.2
15402,4177,38,4,2025-01-30,1,252.53,252.53
15403,7962,115,6,2024-11-28,2,93.16,186.32
15404,15417,185,1,2024-05-30,4,203.13,812.52
15405,5255,109,1,2024-08-23,3,75.28,225.84
15406,8430,64,3,2024-08-19,4,193.68,774.72
15407,13784,54,5,2024-11-14,4,417.26,1669.04
15408,12918,113,6,2024-06-08,3,20.48,61.44
15409,1733,14,9,2024-12-23,1,270.29,270.29
15410,15476,64,9,2024-11-13,2,193.68,387.36
15411,11254,178,10,2024-06-28,2,230.25,460.5
15412,815,175,1,2024-06-08,3,324.97,974.9100000000001
15413,7036,54,2,2024-05-18,2,417.26,834.52
15414,1187,19,8,2025-04-30,3,92.04,276.12
15415,18610,167,5,2025-03-02,3,347.26,1041.78
15416,9177,193,3,2025-03-14,2,439.41,878.82
15417,16904,126,9,2024-11-18,4,35.57,142.28
15418,10739,60,2,2025-01-11,1,202.9,202.9
15419,5042,161,7,2025-01-25,2,333.9,667.8
15420,17839,32,10,2024-12-21,2,69.3,138.6
15421,7760,36,8,2024-11-12,1,173.0,173.0
15422,9251,152,2,2024-09-13,2,232.43,464.86
15423,19791,171,1,2024-10-25,3,283.16,849.48
15424,947,199,3,2025-01-17,4,22.72,90.88
15425,4031,199,8,2024-05-27,2,22.72,45.44
15426,8328,46,4,2024-10-10,3,136.1,408.29999999999995
15427,17177,175,5,2025-03-10,1,324.97,324.97
15428,1137,197,9,2025-04-23,2,432.17,864.34
15429,555,14,4,2025-04-25,2,270.29,540.58
15430,13234,173,9,2025-04-01,1,310.3,310.3
15431,3404,180,6,2025-04-11,1,10.69,10.69
15432,18639,118,7,2025-02-17,4,125.16,500.64
15433,17751,50,8,2024-10-31,3,73.3,219.89999999999998
15434,949,65,10,2025-02-17,1,401.97,401.97
15435,8296,77,10,2024-08-03,3,59.77,179.31
15436,7208,64,1,2024-12-14,1,193.68,193.68
15437,9239,23,9,2024-09-09,3,194.18,582.54
15438,7420,125,2,2024-08-07,1,129.29,129.29
15439,5957,84,3,2024-07-13,3,102.57,307.71
15440,14626,199,1,2024-08-25,3,22.72,68.16
15441,7323,70,10,2024-10-29,2,35.81,71.62
15442,2615,187,3,2024-06-24,3,44.56,133.68
15443,15466,73,2,2024-06-04,2,342.48,684.96
15444,11524,92,7,2025-05-11,2,208.28,416.56
15445,3272,74,7,2024-10-31,1,295.45,295.45
15446,9030,182,6,2025-02-03,2,299.42,598.84
15447,5679,199,10,2024-07-13,3,22.72,68.16
15448,17266,154,4,2024-08-08,4,253.65,1014.6
15449,19573,44,3,2024-09-05,4,238.83,955.32
15450,15222,76,7,2025-02-23,1,431.09,431.09
15451,15572,141,3,2025-05-12,3,75.44,226.32
15452,10395,182,9,2025-03-06,2,299.42,598.84
15453,19719,119,10,2024-10-12,2,216.78,433.56
15454,15867,40,8,2025-02-21,4,376.31,1505.24
15455,2199,4,7,2025-02-28,2,55.05,110.1
15456,9408,181,2,2025-02-03,2,284.38,568.76
15457,9073,129,10,2025-05-14,3,107.22,321.65999999999997
15458,17139,6,3,2024-10-26,4,220.2,880.8
15459,5218,55,8,2024-09-04,3,148.2,444.59999999999997
15460,8893,66,3,2025-04-11,1,418.79,418.79
15461,10412,118,8,2024-08-23,1,125.16,125.16
15462,371,146,4,2024-06-16,3,18.71,56.13
15463,1733,29,5,2024-11-27,3,331.64,994.92
15464,15515,53,9,2024-10-29,4,432.07,1728.28
15465,5260,161,10,2025-04-01,4,333.9,1335.6
15466,14117,131,2,2024-11-10,2,250.89,501.78
15467,17186,148,3,2024-12-27,2,246.65,493.3
15468,9182,132,1,2025-04-25,1,19.03,19.03
15469,416,82,8,2024-05-31,1,403.44,403.44
15470,3338,136,9,2025-05-10,1,121.93,121.93
15471,8028,105,10,2025-01-09,4,246.13,984.52
15472,5058,86,9,2024-06-28,4,54.54,218.16
15473,6968,83,3,2024-12-03,3,205.82,617.46
15474,1621,156,5,2024-09-13,1,447.47,447.47
15475,7994,194,9,2025-03-21,4,227.46,909.84
15476,19177,73,5,2024-08-07,3,342.48,1027.44
15477,7387,99,1,2024-06-04,3,24.59,73.77
15478,4894,26,1,2024-05-29,4,191.69,766.76
15479,4857,34,4,2024-12-30,1,280.36,280.36
15480,3656,71,7,2024-10-17,3,445.68,1337.04
15481,16261,94,7,2024-05-30,3,121.12,363.36
15482,16464,177,7,2025-02-13,1,344.08,344.08
15483,12425,89,6,2024-09-03,1,184.64,184.64
15484,4309,177,1,2024-10-28,1,344.08,344.08
15485,18247,27,3,2025-02-02,1,357.39,357.39
15486,619,193,5,2024-07-21,2,439.41,878.82
15487,17344,33,4,2024-06-06,4,465.69,1862.76
15488,11471,72,4,2024-08-01,4,117.4,469.6
15489,15493,49,9,2024-07-29,2,129.25,258.5
15490,8115,63,7,2025-04-13,2,133.36,266.72
15491,12189,160,9,2025-03-26,4,80.35,321.4
15492,10670,19,7,2024-12-05,1,92.04,92.04
15493,11444,178,10,2024-09-09,2,230.25,460.5
15494,18553,22,3,2024-10-10,1,359.0,359.0
15495,19630,90,10,2025-03-28,2,304.53,609.06
15496,7236,67,4,2024-11-20,3,159.05,477.15000000000003
15497,9915,137,9,2024-11-26,1,217.28,217.28
15498,17546,163,1,2024-06-03,2,425.48,850.96
15499,10082,71,3,2024-12-13,2,445.68,891.36
15500,18425,79,4,2025-05-13,1,273.74,273.74
15501,15668,132,4,2025-02-20,3,19.03,57.09
15502,11594,37,7,2024-06-08,4,300.4,1201.6
15503,8161,28,4,2024-08-12,2,120.73,241.46
15504,9292,137,10,2024-08-14,1,217.28,217.28
15505,12211,35,8,2025-01-04,2,400.21,800.42
15506,4133,112,1,2024-07-04,4,154.73,618.92
15507,845,153,3,2024-10-16,3,209.89,629.67
15508,1644,9,10,2024-08-25,1,13.97,13.97
15509,1264,189,10,2025-02-04,4,132.34,529.36
15510,2935,52,6,2024-06-15,2,283.56,567.12
15511,7175,145,3,2024-07-10,4,218.09,872.36
15512,216,9,8,2024-09-21,4,13.97,55.88
15513,4777,54,7,2024-06-27,4,417.26,1669.04
15514,18725,133,5,2024-11-10,2,82.5,165.0
15515,14101,191,2,2025-05-05,1,347.01,347.01
15516,9700,124,5,2025-03-15,4,281.95,1127.8
15517,18475,175,9,2024-12-22,3,324.97,974.9100000000001
15518,1117,109,5,2024-12-16,2,75.28,150.56
15519,7751,147,3,2024-12-06,3,26.44,79.32000000000001
15520,13581,66,7,2024-06-14,1,418.79,418.79
15521,13933,45,3,2024-05-22,2,464.64,929.28
15522,10933,71,8,2025-02-10,4,445.68,1782.72
15523,13247,106,5,2025-03-03,2,484.64,969.28
15524,18546,33,5,2024-11-03,3,465.69,1397.07
15525,19641,118,6,2024-10-13,4,125.16,500.64
15526,9341,80,10,2025-01-22,3,407.53,1222.59
15527,19561,171,6,2025-03-12,3,283.16,849.48
15528,6381,88,3,2025-04-12,1,41.3,41.3
15529,14989,200,7,2025-05-18,3,54.09,162.27
15530,15834,94,9,2025-01-20,2,121.12,242.24
15531,19730,154,1,2024-10-15,1,253.65,253.65
15532,9333,45,4,2024-05-30,1,464.64,464.64
15533,19318,35,4,2024-07-09,4,400.21,1600.84
15534,5656,81,1,2024-09-24,1,116.06,116.06
15535,2449,181,6,2025-04-20,2,284.38,568.76
15536,14186,102,2,2025-02-24,3,273.54,820.6200000000001
15537,17212,10,6,2025-03-13,1,312.19,312.19
15538,1204,41,1,2025-03-03,1,367.97,367.97
15539,6620,114,10,2025-01-08,2,472.65,945.3
15540,6799,126,5,2025-04-27,2,35.57,71.14
15541,17229,17,6,2024-08-10,4,224.42,897.68
15542,2972,127,10,2024-07-22,4,470.22,1880.88
15543,1269,71,2,2024-06-08,4,445.68,1782.72
15544,15953,194,1,2025-03-23,3,227.46,682.38
15545,4745,11,7,2024-06-08,3,55.93,167.79
15546,7736,63,1,2024-11-10,4,133.36,533.44
15547,14549,195,7,2024-11-10,3,149.61,448.83000000000004
15548,9822,174,1,2025-01-25,2,362.41,724.82
15549,3531,20,9,2025-01-01,1,140.11,140.11
15550,5086,141,5,2024-06-15,1,75.44,75.44
15551,8996,17,6,2025-01-24,2,224.42,448.84
15552,2265,160,7,2024-07-03,3,80.35,241.04999999999998
15553,20,98,1,2025-05-08,4,81.16,324.64
15554,18166,85,8,2025-01-07,1,381.9,381.9
15555,12963,16,6,2025-03-18,4,126.28,505.12
15556,7297,23,2,2024-07-19,1,194.18,194.18
15557,16334,139,1,2024-10-14,2,445.41,890.82
15558,8749,124,1,2024-10-06,3,281.95,845.8499999999999
15559,18629,142,4,2025-04-13,1,249.74,249.74
15560,19368,195,3,2025-02-02,3,149.61,448.83000000000004
15561,11756,71,6,2024-11-02,2,445.68,891.36
15562,2726,173,10,2025-05-02,2,310.3,620.6
15563,13026,33,8,2024-12-15,3,465.69,1397.07
15564,4888,45,1,2024-09-14,1,464.64,464.64
15565,13659,182,7,2024-06-29,1,299.42,299.42
15566,16581,51,8,2025-03-26,1,430.13,430.13
15567,5227,115,5,2024-08-22,4,93.16,372.64
15568,2829,124,8,2024-12-29,4,281.95,1127.8
15569,13032,87,1,2024-07-24,3,262.24,786.72
15570,3989,151,2,2025-03-22,3,305.06,915.1800000000001
15571,18854,29,4,2024-09-18,1,331.64,331.64
15572,18015,6,1,2024-08-15,2,220.2,440.4
15573,14240,167,5,2025-03-15,4,347.26,1389.04
15574,3279,133,10,2025-01-22,2,82.5,165.0
15575,18423,96,3,2025-01-22,1,477.09,477.09
15576,6471,168,2,2024-09-11,3,261.24,783.72
15577,12767,90,7,2024-05-20,1,304.53,304.53
15578,4762,82,2,2024-07-05,2,403.44,806.88
15579,1388,21,9,2024-12-04,2,228.26,456.52
15580,17026,59,6,2024-05-22,4,208.09,832.36
15581,15147,148,8,2025-01-21,4,246.65,986.6
15582,7211,24,3,2025-04-20,4,464.59,1858.36
15583,575,131,5,2024-08-11,4,250.89,1003.56
15584,9914,86,3,2024-08-31,2,54.54,109.08
15585,9211,72,9,2024-09-11,4,117.4,469.6
15586,7797,110,1,2025-02-13,1,110.09,110.09
15587,11613,57,8,2025-02-03,1,50.78,50.78
15588,1457,110,6,2024-10-23,2,110.09,220.18
15589,1596,93,7,2025-04-08,2,220.23,440.46
15590,7987,71,2,2024-11-12,2,445.68,891.36
15591,13147,70,7,2024-12-10,2,35.81,71.62
15592,18514,70,1,2024-10-29,3,35.81,107.43
15593,10043,76,7,2024-06-01,1,431.09,431.09
15594,832,191,8,2024-07-20,3,347.01,1041.03
15595,10974,47,2,2024-12-07,2,142.22,284.44
15596,19866,89,10,2024-07-12,2,184.64,369.28
15597,18502,19,2,2024-09-03,4,92.04,368.16
15598,18391,141,3,2025-04-21,3,75.44,226.32
15599,10764,45,10,2025-04-01,3,464.64,1393.92
15600,8489,160,4,2024-08-03,3,80.35,241.04999999999998
15601,6761,158,8,2024-10-25,4,98.93,395.72
15602,8911,85,3,2024-12-23,2,381.9,763.8
15603,5695,126,6,2025-02-02,1,35.57,35.57
15604,19464,170,10,2024-07-31,1,326.1,326.1
15605,11,109,8,2025-02-26,3,75.28,225.84
15606,4881,108,10,2025-05-08,4,85.34,341.36
15607,16795,72,2,2025-03-16,4,117.4,469.6
15608,10847,170,4,2024-06-23,3,326.1,978.3000000000001
15609,14491,135,1,2025-05-03,3,345.03,1035.09
15610,13518,131,8,2024-12-31,2,250.89,501.78
15611,16983,37,1,2024-12-06,3,300.4,901.1999999999999
15612,17208,3,9,2024-07-31,2,23.12,46.24
15613,10590,146,6,2024-11-13,4,18.71,74.84
15614,5218,124,3,2024-09-05,1,281.95,281.95
15615,7087,170,8,2024-12-27,2,326.1,652.2
15616,12307,137,2,2024-08-17,3,217.28,651.84
15617,313,185,3,2024-11-12,2,203.13,406.26
15618,11167,152,7,2024-06-21,4,232.43,929.72
15619,6672,7,1,2024-06-26,4,433.75,1735.0
15620,11931,97,9,2025-04-21,2,426.72,853.44
15621,2493,170,10,2024-09-22,2,326.1,652.2
15622,10138,98,9,2024-07-10,2,81.16,162.32
15623,16615,102,3,2024-10-08,2,273.54,547.08
15624,10865,186,4,2024-09-14,4,108.88,435.52
15625,15347,102,2,2025-05-13,4,273.54,1094.16
15626,15225,56,10,2025-02-08,2,278.39,556.78
15627,14695,186,1,2024-08-16,1,108.88,108.88
15628,11647,146,8,2024-07-25,4,18.71,74.84
15629,11776,167,9,2024-07-19,4,347.26,1389.04
15630,44,50,9,2025-02-17,1,73.3,73.3
15631,7533,161,10,2024-06-11,1,333.9,333.9
15632,19842,28,5,2024-10-23,3,120.73,362.19
15633,5385,184,5,2024-09-11,1,187.12,187.12
15634,5616,25,5,2024-11-21,3,56.28,168.84
15635,2996,142,6,2024-09-08,1,249.74,249.74
15636,13109,183,4,2024-11-24,2,486.3,972.6
15637,14408,84,2,2024-10-17,2,102.57,205.14
15638,11560,135,2,2025-01-21,1,345.03,345.03
15639,19669,132,6,2024-06-03,1,19.03,19.03
15640,10535,158,5,2024-08-05,3,98.93,296.79
15641,4342,62,4,2025-02-07,3,235.73,707.1899999999999
15642,9832,185,6,2025-03-30,3,203.13,609.39
15643,617,165,4,2024-06-04,4,230.35,921.4
15644,240,183,10,2024-07-19,2,486.3,972.6
15645,6053,85,4,2025-01-15,1,381.9,381.9
15646,6455,65,6,2024-11-30,3,401.97,1205.91
15647,10049,52,4,2024-11-11,1,283.56,283.56
15648,9115,3,9,2024-08-30,1,23.12,23.12
15649,18289,77,7,2024-11-20,4,59.77,239.08
15650,17197,135,6,2025-04-12,1,345.03,345.03
15651,5000,70,3,2024-08-08,4,35.81,143.24
15652,1731,70,4,2024-07-08,4,35.81,143.24
15653,3425,162,2,2024-08-23,4,334.11,1336.44
15654,6063,96,3,2024-07-06,2,477.09,954.18
15655,2208,16,1,2025-01-28,4,126.28,505.12
15656,13032,136,9,2025-01-29,2,121.93,243.86
15657,13868,149,10,2025-03-23,4,156.12,624.48
15658,3369,121,3,2025-03-01,4,440.8,1763.2
15659,2228,11,8,2024-08-31,4,55.93,223.72
15660,15755,50,4,2025-01-21,4,73.3,293.2
15661,10453,87,8,2025-01-13,3,262.24,786.72
15662,12818,6,7,2025-02-13,1,220.2,220.2
15663,13707,110,4,2024-10-09,4,110.09,440.36
15664,14363,143,7,2024-06-07,3,375.89,1127.67
15665,13227,139,8,2024-10-23,1,445.41,445.41
15666,11110,155,10,2024-11-12,1,29.82,29.82
15667,11713,173,3,2025-02-14,1,310.3,310.3
15668,18205,166,5,2025-03-20,2,310.3,620.6
15669,189,4,3,2024-09-29,4,55.05,220.2
15670,9415,173,7,2024-09-19,2,310.3,620.6
15671,5222,138,6,2025-03-16,1,283.1,283.1
15672,8671,121,1,2024-07-05,3,440.8,1322.4
15673,6747,182,10,2025-03-05,3,299.42,898.26
15674,14332,157,5,2024-07-01,2,499.17,998.34
15675,11255,140,4,2024-12-30,4,169.77,679.08
15676,10218,184,2,2024-06-17,1,187.12,187.12
15677,15584,168,1,2024-11-12,4,261.24,1044.96
15678,4613,84,7,2025-01-07,2,102.57,205.14
15679,18273,165,7,2024-06-28,3,230.35,691.05
15680,1551,194,6,2025-05-11,3,227.46,682.38
15681,15801,20,5,2024-12-16,2,140.11,280.22
15682,14566,12,9,2024-06-11,1,392.66,392.66
15683,5234,38,2,2024-08-28,2,252.53,505.06
15684,11448,158,3,2025-05-15,2,98.93,197.86
15685,14037,47,9,2024-12-21,2,142.22,284.44
15686,10999,82,2,2025-03-02,1,403.44,403.44
15687,34,74,3,2024-12-20,1,295.45,295.45
15688,11972,199,6,2024-12-29,3,22.72,68.16
15689,1430,42,10,2025-05-15,4,32.71,130.84
15690,10382,5,7,2024-12-22,1,346.11,346.11
15691,1988,176,2,2024-06-17,1,264.67,264.67
15692,19267,115,8,2024-08-18,1,93.16,93.16
15693,15261,127,9,2024-09-30,2,470.22,940.44
15694,10970,99,1,2024-08-26,4,24.59,98.36
15695,11890,103,6,2025-03-29,3,392.55,1177.65
15696,16247,179,4,2025-04-04,3,128.42,385.26
15697,15710,140,10,2024-06-07,2,169.77,339.54
15698,1548,138,10,2024-11-23,3,283.1,849.3000000000001
15699,16847,37,5,2024-12-27,2,300.4,600.8
15700,11508,125,6,2025-03-24,2,129.29,258.58
15701,514,66,6,2025-03-30,1,418.79,418.79
15702,12289,67,7,2025-02-08,1,159.05,159.05
15703,13551,14,9,2025-01-17,1,270.29,270.29
15704,5175,47,4,2024-06-19,4,142.22,568.88
15705,3567,148,9,2024-08-27,4,246.65,986.6
15706,3939,109,1,2024-07-21,3,75.28,225.84
15707,1472,113,9,2024-09-01,4,20.48,81.92
15708,16722,180,8,2025-03-01,1,10.69,10.69
15709,7052,68,2,2024-10-01,4,239.82,959.28
15710,7445,115,7,2024-12-09,3,93.16,279.48
15711,3413,26,7,2025-01-21,1,191.69,191.69
15712,2393,47,2,2024-12-12,4,142.22,568.88
15713,15730,73,8,2025-01-16,1,342.48,342.48
15714,977,3,6,2024-09-10,3,23.12,69.36
15715,10438,130,6,2024-12-26,3,241.51,724.53
15716,4069,169,5,2024-05-31,1,243.07,243.07
15717,9896,30,8,2024-12-04,2,90.47,180.94
15718,17256,165,10,2025-03-31,3,230.35,691.05
15719,3410,3,9,2025-02-02,4,23.12,92.48
15720,18974,9,5,2025-04-10,3,13.97,41.910000000000004
15721,12745,8,1,2025-01-04,1,350.39,350.39
15722,1550,9,6,2024-07-09,1,13.97,13.97
15723,15086,120,1,2024-06-27,3,460.99,1382.97
15724,11700,145,5,2025-05-15,1,218.09,218.09
15725,14737,152,6,2025-03-09,2,232.43,464.86
15726,2622,200,3,2024-07-12,3,54.09,162.27
15727,2530,142,1,2024-09-17,2,249.74,499.48
15728,10350,182,2,2024-07-24,3,299.42,898.26
15729,14742,80,3,2024-07-20,2,407.53,815.06
15730,8352,18,3,2024-06-17,4,429.49,1717.96
15731,10295,167,2,2024-07-15,1,347.26,347.26
15732,11001,116,6,2025-03-19,1,14.68,14.68
15733,10192,175,7,2024-12-30,3,324.97,974.9100000000001
15734,6400,27,5,2024-11-01,3,357.39,1072.17
15735,2582,92,7,2024-09-28,2,208.28,416.56
15736,13927,71,3,2024-12-25,1,445.68,445.68
15737,19319,34,5,2025-05-14,1,280.36,280.36
15738,18696,103,3,2024-08-14,2,392.55,785.1
15739,19180,147,4,2024-08-10,4,26.44,105.76
15740,15169,134,6,2025-01-12,4,195.3,781.2
15741,4329,158,4,2025-05-01,4,98.93,395.72
15742,6824,92,4,2024-10-28,3,208.28,624.84
15743,19973,140,7,2024-12-24,2,169.77,339.54
15744,19501,143,6,2024-08-10,2,375.89,751.78
15745,3748,109,1,2025-03-31,4,75.28,301.12
15746,1460,167,8,2024-10-09,2,347.26,694.52
15747,4431,103,1,2025-02-21,2,392.55,785.1
15748,18836,64,9,2025-02-24,4,193.68,774.72
15749,7332,64,4,2025-03-02,3,193.68,581.04
15750,11181,15,7,2025-03-03,2,344.56,689.12
15751,8964,186,5,2025-04-07,1,108.88,108.88
15752,17496,100,10,2024-10-03,3,467.43,1402.29
15753,11504,67,3,2024-07-20,2,159.05,318.1
15754,12599,1,8,2024-12-31,2,173.58,347.16
15755,9787,7,10,2024-07-31,1,433.75,433.75
15756,10922,137,2,2025-03-12,2,217.28,434.56
15757,9474,1,10,2024-09-06,1,173.58,173.58
15758,19970,5,3,2025-04-26,1,346.11,346.11
15759,14465,47,5,2025-04-11,2,142.22,284.44
15760,11021,100,5,2024-07-23,3,467.43,1402.29
15761,2374,10,5,2024-11-19,3,312.19,936.5699999999999
15762,14353,2,7,2024-09-13,2,240.91,481.82
15763,15345,23,8,2024-05-31,2,194.18,388.36
15764,8534,103,8,2025-01-28,4,392.55,1570.2
15765,13126,184,3,2024-06-29,4,187.12,748.48
15766,4724,147,8,2024-12-22,4,26.44,105.76
15767,19203,166,10,2024-08-27,3,310.3,930.9000000000001
15768,19310,47,2,2024-07-28,4,142.22,568.88
15769,9465,84,4,2025-02-21,2,102.57,205.14
15770,710,180,2,2024-05-20,2,10.69,21.38
15771,6993,49,5,2024-07-27,1,129.25,129.25
15772,739,199,3,2024-07-26,3,22.72,68.16
15773,13234,151,10,2024-10-11,4,305.06,1220.24
15774,14693,50,10,2024-09-30,1,73.3,73.3
15775,4591,17,3,2024-10-30,3,224.42,673.26
15776,13719,48,5,2025-03-22,1,211.56,211.56
15777,3719,121,4,2024-12-04,3,440.8,1322.4
15778,13106,2,6,2024-12-17,3,240.91,722.73
15779,8202,197,5,2024-12-04,1,432.17,432.17
15780,5082,190,10,2025-05-10,4,308.36,1233.44
15781,16055,85,5,2024-07-29,2,381.9,763.8
15782,9930,13,3,2024-12-04,4,495.84,1983.36
15783,18963,61,4,2025-03-12,3,158.35,475.04999999999995
15784,17943,11,3,2025-03-18,2,55.93,111.86
15785,4546,97,3,2025-02-27,2,426.72,853.44
15786,5340,27,10,2024-09-28,4,357.39,1429.56
15787,15354,35,9,2024-10-21,4,400.21,1600.84
15788,19101,18,10,2025-02-26,4,429.49,1717.96
15789,4303,68,6,2024-09-04,1,239.82,239.82
15790,1810,189,10,2025-01-28,2,132.34,264.68
15791,5831,41,2,2024-05-30,2,367.97,735.94
15792,18382,96,1,2024-12-25,3,477.09,1431.27
15793,16157,171,3,2025-05-06,3,283.16,849.48
15794,15870,177,3,2025-04-12,3,344.08,1032.24
15795,19316,139,4,2025-05-03,4,445.41,1781.64
15796,2131,67,4,2025-05-04,2,159.05,318.1
15797,4413,179,5,2025-01-14,4,128.42,513.68
15798,10885,52,4,2024-06-16,4,283.56,1134.24
15799,2797,119,2,2025-04-24,3,216.78,650.34
15800,14008,85,1,2025-03-21,3,381.9,1145.6999999999998
15801,14966,171,10,2024-08-01,3,283.16,849.48
15802,6746,186,7,2024-10-11,1,108.88,108.88
15803,12888,70,9,2025-05-14,2,35.81,71.62
15804,5203,157,9,2025-02-02,4,499.17,1996.68
15805,1556,159,1,2024-08-26,1,68.99,68.99
15806,11883,28,9,2024-07-28,1,120.73,120.73
15807,11765,107,1,2025-02-27,1,339.35,339.35
15808,4444,178,1,2024-11-03,3,230.25,690.75
15809,13584,36,2,2024-11-05,1,173.0,173.0
15810,8523,92,10,2025-03-17,2,208.28,416.56
15811,10137,147,6,2024-09-28,1,26.44,26.44
15812,9877,195,9,2025-01-16,1,149.61,149.61
15813,747,12,5,2024-09-13,4,392.66,1570.64
15814,2185,76,9,2024-05-28,2,431.09,862.18
15815,14053,24,9,2024-08-28,3,464.59,1393.77
15816,9577,65,8,2024-10-11,4,401.97,1607.88
15817,9211,92,7,2025-04-29,4,208.28,833.12
15818,15080,80,3,2024-10-14,4,407.53,1630.12
15819,7149,149,10,2024-07-15,1,156.12,156.12
15820,12856,98,3,2024-06-17,2,81.16,162.32
15821,15474,26,4,2024-12-31,1,191.69,191.69
15822,18409,118,9,2024-05-21,4,125.16,500.64
15823,9735,163,3,2025-05-14,1,425.48,425.48
15824,14220,80,8,2025-04-22,3,407.53,1222.59
15825,19096,58,8,2025-02-16,2,458.47,916.94
15826,11239,170,6,2025-02-27,4,326.1,1304.4
15827,14358,157,2,2024-09-22,4,499.17,1996.68
15828,7198,157,6,2024-12-21,1,499.17,499.17
15829,1703,137,4,2024-07-17,1,217.28,217.28
15830,5530,78,7,2025-03-18,4,180.04,720.16
15831,7217,121,1,2025-04-06,4,440.8,1763.2
15832,12613,72,3,2024-12-09,2,117.4,234.8
15833,7656,2,8,2024-06-22,1,240.91,240.91
15834,5418,2,1,2025-02-15,3,240.91,722.73
15835,16134,111,10,2025-04-19,2,385.69,771.38
15836,6325,146,3,2025-04-10,3,18.71,56.13
15837,8314,69,3,2025-02-19,2,438.17,876.34
15838,14460,122,8,2024-07-28,4,233.88,935.52
15839,16650,185,1,2024-12-14,1,203.13,203.13
15840,18509,199,10,2025-04-13,2,22.72,45.44
15841,16816,151,5,2025-05-08,4,305.06,1220.24
15842,4975,19,7,2025-05-09,4,92.04,368.16
15843,12724,19,4,2025-01-14,2,92.04,184.08
15844,15474,186,10,2024-12-20,2,108.88,217.76
15845,1086,112,3,2024-10-23,1,154.73,154.73
15846,18870,177,10,2025-03-29,4,344.08,1376.32
15847,15772,173,6,2024-12-31,4,310.3,1241.2
15848,8293,28,5,2024-05-30,1,120.73,120.73
15849,10347,75,2,2025-04-10,4,280.94,1123.76
15850,7203,50,6,2025-01-31,3,73.3,219.89999999999998
15851,19433,139,3,2024-05-21,4,445.41,1781.64
15852,13175,55,9,2025-03-09,3,148.2,444.59999999999997
15853,17184,137,3,2024-09-08,1,217.28,217.28
15854,5612,142,9,2024-07-01,1,249.74,249.74
15855,14192,113,6,2025-01-23,2,20.48,40.96
15856,5264,149,8,2025-02-06,1,156.12,156.12
15857,8627,48,9,2024-07-24,3,211.56,634.6800000000001
15858,11997,58,8,2024-10-12,1,458.47,458.47
15859,10806,197,2,2024-10-28,3,432.17,1296.51
15860,9108,137,3,2025-05-15,1,217.28,217.28
